Tweet,Sentiment Score,Sentiment Magnitude
Es la claudicación del Estado. , 0.30000001192092896 , 0.30000001192092896
Documento histórico. , 0.699999988079071 , 0.699999988079071
Se citará por siglos como ejemplo insólito de rendición del Estado a vándalos. , 0.0 , 0.0
"¿Regular conjuntamente, Estado y vándalos, procedimientos para adelantar una asonada? ", 0.10000000149011612 , 0.10000000149011612
Siquiera se murieron los juristas mis profesores que creyeron siempre en el Estado de derecho. , 0.0 , 0.0
Terrorismo: ¿Libre desarrollo de la personalidad? , 0.0 , 0.0
"El asesino confesó de las Farc, en ese afán que tienen ellos de reescribir la historia, se le ocurrió acusar de genocida a Marco Fidel Suárez, uno de los hombres más brillantes de la historia de Colombia. ", 0.0 , 0.0
"“Los cimientos principales de todos los estados son las buenas leyes y las buenas armas, y no puede haber buenas leyes donde no hay buenas armas”. ", -0.20000000298023224 , 0.20000000298023224
Puro sentido común enunciado desde el siglo XVI. , 0.10000000149011612 , 0.10000000149011612
El gobierno autoriza al comite del paro de Btura a inspeccionar y decidir que mercancia entra y sale del puerto. , 0.0 , 0.0
¿Otorga poderes de nueva autoridad? , 0.10000000149011612 , 0.10000000149011612
"Preocupa que este acto legitime las vías de hecho como forma de presión al estado Diálogo si, pero sin ceder la institucionalidad",,
Un gran amigo se ha ido. , 0.0 , 0.0
"¡Tanto liderazgo, tanta brillantez arrebatada a la vida por esta pandemia feroz! ", 0.6000000238418579 , 0.6000000238418579
Paz en la tumba de Luciano Restrepo. , 0.4000000059604645 , 0.4000000059604645
Abrazo consternado a su querida familia. , 0.800000011920929 , 0.800000011920929
"2/4 Uno de sus propios líderes asegura que el paro tiene un propósito político, que también lo ratificó 'Iván Márquez'. ", 0.20000000298023224 , 0.20000000298023224
En @VocesRCN con @jciragorri,,
La norma que se aprobó sobre la aplicación de la cadena perpetua para ciertos delitos nace de un sentimiento popular que impulso Gilma Jiménez. , 0.10000000149011612 , 0.10000000149011612
En @VocesRCN con @jciragorri,,
La autoridad y el cumplimiento de la ley “es la generación del subsidio: nunca se les dio tanto a tan pocos”. , 0.0 , 0.0
Importante el avance legislativo para restringir en Colombia los productos de plásticos de un solo uso. , 0.4000000059604645 , 0.4000000059604645
"Un ejemplo del impacto negativo que producen se encuentra en el Océano Pacífico, en el que hay más de dos millones de kilómetros cuadrados de residuos de este tipo de material. ", -0.10000000149011612 , 0.10000000149011612
"4/4 Claro que lo del paro tiene unos propósitos políticos y desde diferentes latitudes han hecho énfasis sobre esos propósitos, que buscan afectar no solo a Colombia sino a otros países. ", -0.20000000298023224 , 0.20000000298023224
En @VocesRCN con @jciragorri. , 0.20000000298023224 , 0.20000000298023224
"1/4 El Eln es una organización del terrorismo puro, de primera línea, que tiene un inmenso poder a partir de todo lo que le deja el control del negocio de la coca. ", 0.10000000149011612 , 0.10000000149011612
En @VocesRCN con @jciragorri,,
"La solución fueron las palabras que están en nuestro escudo: ""libertad y orden"". ", 0.20000000298023224 , 0.20000000298023224
Son sinónimo de democracia y se aplicó en el gobierno de Uribe a quien estaba al margen de la ley. , 0.20000000298023224 , 0.20000000298023224
En #MITOSYVERDADES con @MargaritaRepo,,
"amigos abandonaron la reunión y a la salida -son palabras de El Tiempo- ""arrojaron pintura y piedras dañando alguno de los carros"". ", 0.20000000298023224 , 0.20000000298023224
Y le gritaban ¡asesino! , -0.10000000149011612 , 0.10000000149011612
"Recuerden, -lo dijo Dantón- “es de temer que la revolución, como Saturno, acabará devorando a sus propios (sigue)",,
1/3 ¿Cómo así que al jefe negociador de las Farc en La Habana y a su segundo a bordo no se les puede mencionar por haber cumplido los acuerdos? , -0.10000000149011612 , 0.10000000149011612
En Comisión de Paz @SenadoGovCo,,
3/5 ¿Cómo así que hay sectores que dicen admitir a Petro? , -0.10000000149011612 , 0.10000000149011612
"No, él es el jefe de ellos. ", 0.0 , 0.0
Entrevista con @ricardoangoso en @Las2Orillas,,
"“Se agota el sulfato de aluminio en Bogotá para planta de tratamiento de agua”, dice el Acueducto. ", 0.10000000149011612 , 0.10000000149011612
Stalin planeo la hambruna que mató a 6 millones de ucranianos. , 0.0 , 0.0
¿Quién planeó el sitio y muerte de Bogotá por sed y de Cali por hambre? , 0.20000000298023224 , 0.20000000298023224
¿Quién es el enemigo que planeó tal genocidio? , 0.0 , 0.0
2/5 Lo peor del socialismo del siglo XXI está presente en Colombia. , -0.30000001192092896 , 0.30000001192092896
Entrevista con @ricardoangoso en @Las2Orillas,,
"3/3 Ahora, los congresistas debemos dar ejemplo de austeridad y reducir el uso de vehículos y de otros recursos onerosos. ", 0.0 , 0.0
En Comisión de Paz @SenadoGovCo,,
"hijos"". ", 0.10000000149011612 , 0.10000000149011612
Parecería que al alcalde de Cali fue el primer bocado de Saturno. , 0.30000001192092896 , 0.30000001192092896
"¿Me equivocó, estimado alcalde? ", 0.10000000149011612 , 0.10000000149011612
"¿Cómo se sintió viendo actuar, en directo, a sus propias hordas? ", 0.10000000149011612 , 0.10000000149011612
¿Ya entiende lo que sienten los policías cuando oyen las calumnias de sus (sigue),,
El ‘Petro’ wannabe,,
"5/5 Hay una frase de la literatura española: ""los muertos que vos matáis gozan de buena salud"", que define al uribismo. ", 0.0 , 0.0
"Es una corriente política respetable, no solo en Colombia sino a nivel continental. ", 0.0 , 0.0
Entrevista con @ricardoangoso en @Las2Orillas,,
"Solo con pretensiones académicas, sin referencia alguna al Comité de Paro, transcribo: Estatuto de Roma Crimen de lesa humanidad El ""exterminio"" comprenderá (...) la privación del acceso a alimentos o medicinas (...) encaminadas a causar la destrucción de parte de una población. ", -0.20000000298023224 , 0.20000000298023224
4/5 Bien lo definió la ganadora de las elecciones en la comunidad de Madrid (España) al advertir una confrontación para decidir entre el comunismo o la libertad. , 0.30000001192092896 , 0.30000001192092896
Entrevista con @ricardoangoso en @Las2Orillas,,
"Los subsidios son remediales, pero no deben ser el modus vivendi de la población. ", -0.20000000298023224 , 0.20000000298023224
El trabajo es el que realmente combate la pobreza y el crecimiento económico es el generador de empleo. , 0.6000000238418579 , 0.6000000238418579
En @NoticieroSenado,,
"2/2 Primero secuestraban a la iniciativa privada, ahora se dedicaron a deslegitimarla. ", 0.0 , 0.0
"Hace parte de la estrategia, enmascarada en derecho a la protesta, que también incluye no dejar gobernar y las continuas mociones de censura a ministros del Gobierno así lo evidencian. ", -0.10000000149011612 , 0.10000000149011612
Documento histórico. , 0.699999988079071 , 0.699999988079071
Se citará por siglos como ejemplo insólito de rendición del Estado a vándalos. , 0.0 , 0.0
"¿Regular conjuntamente, Estado y vándalos, procedimientos para adelantar una asonada? ", 0.10000000149011612 , 0.10000000149011612
Siquiera se murieron los juristas mis profesores que creyeron siempre en el Estado de derecho. , 0.0 , 0.0
El gobierno autoriza al comite del paro de Btura a inspeccionar y decidir que mercancia entra y sale del puerto. , 0.0 , 0.0
¿Otorga poderes de nueva autoridad? , 0.10000000149011612 , 0.10000000149011612
"Preocupa que este acto legitime las vías de hecho como forma de presión al estado Diálogo si, pero sin ceder la institucionalidad",,
"""No solo por orden mía expresa no se podía adelantar ningún desalojo, sino por orden del Ministerio del Interior"". ", -0.30000001192092896 , 0.30000001192092896
De los descargos de alcalde de Cali lo que se deduce es la confesión de su corresponsabilidad. , 0.30000001192092896 , 0.30000001192092896
Apague y vámonos... , 0.30000001192092896 , 0.30000001192092896
El sitio durará meses. , 0.20000000298023224 , 0.20000000298023224
"1/2 El mundo al revés: mueren bebés, hieren, matan policías, incitan linchamientos, incendian cais con policías adentro y todo eso lo reúnen en el derecho a la protesta. ", 0.0 , 0.0
Los victimarios posan de víctimas. , 0.10000000149011612 , 0.10000000149011612
En debate de moción de censura a Mindefensa en @SenadoGovCo,,
"1/5 Es innegable el escepticismo de la población y la irresponsabilidad de la clase dirigente, que pone a Colombia a la par con lo ocurrido en Venezuela en la época de los 90, que terminó con la elección de Hugo Chávez. ", 0.10000000149011612 , 0.10000000149011612
Entrevista con @ricardoangoso en @Las2Orillas,,
El marxismo predica y practica la violencia. , 0.0 , 0.0
"""Es la partera de la historia"", dicen con embeleso. ", 0.20000000298023224 , 0.20000000298023224
"En cambio, el humanismo sabe que -son palabras de Lutero-, “nada bueno viene jamás de la violencia”. ", 0.0 , 0.0
Para muestra el botón del alcalde de Cali. , 0.30000001192092896 , 0.30000001192092896
Sus (sigue),,
pupilos. , 0.30000001192092896 , 0.30000001192092896
"Porque, alcalde, doy testimonio de que usted no es un asesino. ", 0.0 , 0.0
También doy testimonio de que la policía no lo es. , 0.10000000149011612 , 0.10000000149011612
"Nos consta, a usted y a mí, que la policía es una fuerza profesional y democrática. ", 0.699999988079071 , 0.699999988079071
"¡Hágalo usted también, alcalde! ", 0.4000000059604645 , 0.4000000059604645
¡Nobleza obliga! , 0.0 , 0.0
¡De ese testimonio! , 0.6000000238418579 , 0.6000000238418579
2/3 Y un delegado de ellos fue enviado al departamento de Nariño a inundarlo de coca. , 0.20000000298023224 , 0.20000000298023224
"Además, siguen usando el mismo lenguaje en busca de acabar con instituciones como la Policía, lenguaje de odio que es replicado en escenarios internacionales. ", -0.30000001192092896 , 0.30000001192092896
1/6 Una obra trascendental en la frontera con Venezuela planeada por el exministro Andrés U. , 0.20000000298023224 , 0.20000000298023224
Gallego (Q.E.P.D.) , -0.10000000149011612 , 0.10000000149011612
motivó de una controversia estéril. , 0.0 , 0.0
"Al final, el país se quedó sin esa obra clave. ", 0.0 , 0.0
Intervención en debate en la @ComisionQuintaS,,
"9/9 En el momento de salir a la luz el libro con las cartas de 'Tirofijo', el único que le puso atención fue Enrique Gómez, quien de inmediato lo llevó a la Fiscalía para que se averiguara lo que allí se dice. ", 0.10000000149011612 , 0.10000000149011612
En @BluRadioCo con @ZuluagaCamila,,
"8/9 Las víctimas, es decir, la familia Gómez, tienen razón en no creer las versiones de quien hoy se atribuye el magnicidio. ", 0.0 , 0.0
"5/6 Cualquier norma que se busque aprobar sobre el tema del agro, debe estar fundada en principios de crecimiento, desarrollo y productividad. ", 0.10000000149011612 , 0.10000000149011612
Por supuesto que las disidencias son un incumplimento de las Farc y la canciller Claudia Blum no tiene porque retractarse de su afirmación. , -0.10000000149011612 , 0.10000000149011612
En @CMILANOTICIA,,
"Leo en Miedo, el reciente libro de Woodward sobre Trump, un testimonio que explica el fenómeno VOX en las encuestas. ", 0.10000000149011612 , 0.10000000149011612
El autor constató en 2016 que la gente le mentía a los encuestadores y que probablemente Trump ganaría (pág 73). , 0.20000000298023224 , 0.20000000298023224
En Andalucía y Cataluña ocurrió igual con VOX. , 0.10000000149011612 , 0.10000000149011612
1/6 El capitalismo en el campo es un asunto universal y sin el capitalismo la producción agropecuaria no hubiese alcanzado los avances del último siglo. , 0.0 , 0.0
Intervención en debate en la @ComisionQuintaS @SenadoGovCo,,
"6/9 Ese libro lo que demuestra es que se negoció un proceso de paz, no con un grupo beligerante alzado en armas, sino con una banda criminal de la peor calaña. ", -0.20000000298023224 , 0.20000000298023224
"4/6 El tema de las políticas que se aplican en el sector del agro se debe estudiar sin discursos populistas y siempre pensando en estabilidad, propiedad privada, emprendimiento y mucha tecnología. ", 0.30000001192092896 , 0.30000001192092896
"3/6 El experimento socialista en Venezuela dejó como resultado una caída sostenida de toda la productividad, en especial del sector agropecuario. ", -0.20000000298023224 , 0.20000000298023224
Las cifras lo demuestran. , 0.20000000298023224 , 0.20000000298023224
"2/6 El socialismo, con su demagogia y su populismo, es el causante de la tragedia que significa la crisis económica de países como Cuba y Venezuela. ", 0.0 , 0.0
5/6 Los análisis de costo-beneficio para los usuarios de las grandes vías arrojan argumentos que soportan su construcción y a la instalación de peajes para financiarlas. , 0.30000001192092896 , 0.30000001192092896
6/6 La duración de las concesiones es garantía para los inversionistas en grandes obras. , 0.800000011920929 , 0.800000011920929
Intervención en debate sobre obras de infraestructura en la @ComisionQuintaS,,
"4/6 La situación actual, azuzada por intereses oscuros, impacta negativamente la inversión privada en grandes obras de infraestructura. ", -0.10000000149011612 , 0.10000000149011612
Sigo con mucho interés campaña electoral de Madrid. , 0.4000000059604645 , 0.4000000059604645
La de VOX es magistral. , 0.6000000238418579 , 0.6000000238418579
"Contra la opinión de encuestas y medios, presiento que duplicará actual representación (20 o 24). ", 0.0 , 0.0
El secreto de VOX son sus “votantes ocultos”. , 0.10000000149011612 , 0.10000000149011612
Cataluña fue el último laboratorio en donde eso se comprobó. , 0.0 , 0.0
"2/6 Grandes obras que se están construyendo en el país son trascendentales en el desarrollo económico, social y cultural del país son financiadas con capital privado. ", 0.5 , 0.5
3/6 El alto presupuesto del Ministerio de Trabajo y del Ministerio de Educación son evidencia de la inversión social que se está haciendo en el país. , 0.20000000298023224 , 0.20000000298023224
6/6 La prédica de la lucha de clases es una prédica de la destrucción y por eso es bueno aplaudir y darles la bienvenida a quienes finalmente reconocen las bondades de la propiedad privada y elogian el capitalismo. , 0.6000000238418579 , 0.6000000238418579
Intervención en debate en la @ComisionQuintaS @SenadoGovCo,,
"En Comisión Quinta del senado oímos a los voceros del sector agrícola, productores de aves, porcicultura. ", 0.30000001192092896 , 0.30000001192092896
¡Impresionante! , 0.8999999761581421 , 0.8999999761581421
"La hambruna nacional está por empezar, si es que no ha empezado. ", 0.30000001192092896 , 0.30000001192092896
"Todo por responsabilidad de los instigadores del paro, de los bloqueos... ", 0.5 , 0.5
@IvanDuque,,
"7/9 El día del magnicio, el 2 de noviembre de 1995, 'Tirofijo' se refería a un negocio de drogas con los narcotraficantes de Cali. ", 0.0 , 0.0
"Me aseguran que académicos europeos y gringos ""antifas"" y defensores de leyes de ""Memoria Histórica"", exigirán retirar La Divina Comedia de las bibliotecas, quemar los ejemplares y destruir bustos de Dante. ", -0.10000000149011612 , 0.10000000149011612
Acusan al poeta de ser apologista de la violación de derechos humanos. , 0.0 , 0.0
"2/9 El glifosato es considerado como un producto protector para las cosechas de cultivos como el algodón, el maíz, la caña, el café y el banano, entre otros, pero hay quienes lo quieren demonizar si se usa para erradicar coca. ", 0.20000000298023224 , 0.20000000298023224
"4/9 Cuando el abogado Mario Flores vio el documento con las cartas de 'Tirofijo' encontró que era una especie de acta de lo que le vivió en las reuniones con las Farc, a las que asistió como delegado. ", 0.10000000149011612 , 0.10000000149011612
"4/9 En un documento elaborado en La Habana en 2012, entra las Farc y gobierno Santos, se fijó la actual política contra las drogas y desde ahí comenzó a crecer el número de hectáreas sembradas con coca. ", 0.20000000298023224 , 0.20000000298023224
9/9 Un proyecto para prohibir el glifosato en la erradicación de cultivos ilícitos no tiene ningún sustento frente a razones técnicas y políticas para su uso. , -0.4000000059604645 , 0.4000000059604645
Intervención en la Comisión Quintal del @ComisionQuintaS,,
"3/9 En el debate sobre el uso del glifosato para la erradicación de los cultivos de coca, subyace un negocio ilícito de 14 mil millones de dólares anuales. ", 0.0 , 0.0
6/9 Es un desatino que se hable de abandonar por parte de Colombia la política mundial contra las drogas. , -0.10000000149011612 , 0.10000000149011612
Alcalde Quintero: ¿qué pasa con la Gaceta Oficial de Medellín? , 0.10000000149011612 , 0.10000000149011612
¿Por qué los ciudadanos no sabemos cuáles normas ha expedido el Municipio después del 23 de marzo (gaceta N. , -0.10000000149011612 , 0.10000000149011612
4817 en plataforma Mercurio)? , 0.10000000149011612 , 0.10000000149011612
"Publicarlas es un deber, no un capricho, (Sigue)",,
(artículo 65 del CPACA). , 0.0 , 0.0
No se ven por parte alguna los decretos de nombramiento de Calderon (que alcanzó a posesionarse) y de Carrillo en EPM. , 0.0 , 0.0
¿Por qué eludir el control ciudadano frente a esos actos? , 0.0 , 0.0
¿Qué se quiere esconder? , 0.10000000149011612 , 0.10000000149011612
"2/9 El documento es real, lo que no quiere decir que todo lo que allí se diga sea cierto y el punto de vista de los Gómez sobre el crimen tiene el sustento de años de investigación. ", 0.10000000149011612 , 0.10000000149011612
"7/9 Es innegable que hay un ""lobby cocalero"" mundial y uno de sus primeros objetivos es acabar con la fumigación de los cultivos ilícitos. ", -0.10000000149011612 , 0.10000000149011612
"5/9 Uno de los redactores del documento fue 'Iván Márquez' y luego, en ese 2012, mandó a 'Romaña' a Nariño, departamento donde hoy hay miles de hectáreas sembradas de coca. ", 0.20000000298023224 , 0.20000000298023224
"latinoamericanos y el que más posibilidades tiene de llegar a la presidencia, porque es el que mejor interpreta el sentir de una sociedad a la que parece haberle llegado la hora de la demagogia y del derecho a la vulgaridad"". ", 0.5 , 0.5
3/9 Toda la intelectualidad de izquierda ha estado en contra de la información que revele verdades sobre las Farc y sus nexos con antiguos miembros del partido comunista que propiciaron la aplicación de todas las formas de lucha. , -0.30000001192092896 , 0.30000001192092896
1/9 Lo que se busca con la prohibición del uso del glifosato para erradicar las miles de hectáreas sembradas de coca es impedir la lucha contra la peor plaga que existe en Colombia. , 0.0 , 0.0
Intervención en la Comisión Quinta del @SenadoGovCo,,
Las evasivas de ‘Don Iván’,,
sea más vulgar. , -0.20000000298023224 , 0.20000000298023224
"Nadie puede hoy comprender, leyendo sus discursos, que italianos y alemanes hayan votado por Mussolini y Hitler. ", 0.0 , 0.0
"Creo que Quintero hoy por hoy es el más vulgar de los demagogos colombianos, el que más se parece a los mencionados “próceres” (sigue)",,
"5/9 En cualquier país del mundo sería inaceptable que un congresista admita en rueda de prensa que es el asesino de un intelectual, como lo era Álvaro Gómez. ", -0.4000000059604645 , 0.4000000059604645
"8/9 Si esto fuera de ambientalistas, les escocería en el alma las miles de toneladas de químicos que se vierten en la naturaleza para el procesamiento de la coca. ", 0.10000000149011612 , 0.10000000149011612
1/9 Debate sobre el libro de las cartas de 'Tirofijo' y las menciones que en ese documento se hacen sobre el magnicidio de Álvaro Gómez. , 0.20000000298023224 , 0.20000000298023224
En @BluRadioCo con @ZuluagaCamila,,
3/7 Buscarán cualquier argumento para intentar detener la fumigación. , 0.0 , 0.0
"5/7 La erradicación manual no podrá ir a la par de la ""máquina"" de expansión de los carteles sembrando coca, eso sin hablar de los costos. ", -0.10000000149011612 , 0.10000000149011612
En la @WRadioColombia,,
"(...) es ignorante y vanidoso, se siente perfecto y cree tener un conocimiento pericial de todos los asuntos. ", 0.8999999761581421 , 0.8999999761581421
Se siente con el derecho de tener una opinión sobre todo sin haberse tomado el trabajo de estudiar nada para forjársela. , 0.10000000149011612 , 0.10000000149011612
(sigue),,
"pues, como decía Anatol France, el necio es más funesto que el malvado. ", 0.10000000149011612 , 0.10000000149011612
"El malvado descansa algunas veces, pero el necio jamás. ", 0.10000000149011612 , 0.10000000149011612
(...) es mentiroso y miente de las tres formas posibles. , -0.30000001192092896 , 0.30000001192092896
"Miente por ignorancia, miente por prejuicio y miente de forma deliberada y premeditada.(sigue)",,
"Carmen Posadas “Una vez que se ha dejado ir al Congreso con chanclas, a ver quién les obliga a poner- se chaqueta y corbata. ", 0.0 , 0.0
"Es que no es cuestión de moda, es de respeto. ", 0.800000011920929 , 0.800000011920929
Uno no se comporta igual en pantuflas que con zapatos de charol”. , 0.30000001192092896 , 0.30000001192092896
1/7 Tras el debate por el uso del glifosato en la erradicación de los cultivos de coca hay un lobby de un negocio ilícito de 14 mil millones de dólares. , 0.0 , 0.0
En @WRadioColombia,,
¿Para cuándo la cárcel de ‘La Chiqui’? , 0.0 , 0.0
Hace años a un experimentado político le oí decir que en política lo que importa no es el conocimiento o la inteligencia sino la popularidad. , -0.20000000298023224 , 0.20000000298023224
"Chávez y Maduro en Venezuela, Corre, Evo, en fin, los Kirchner en Argentina prueban hasta la saciedad la verdad de esa afirmación. ", 0.10000000149011612 , 0.10000000149011612
(Sigue),,
"4/7 El principal enemigo de la salud pública mundial es la drogadicción, unido al inmenso daño de las miles de toneladas de productos químicos que son vertidas en la selva para la producción de cocaína. ", 0.0 , 0.0
Todo en esa entrevista son mentiras rotundas o pérfidas insinuaciones. , -0.10000000149011612 , 0.10000000149011612
(...) , 0.10000000149011612 , 0.10000000149011612
"Es vulgar (...) La vulgaridad se despliega en esa entrevista arrolladoramente, porque la combinación de la ignorancia, la vanidad y la mentira es la vulgaridad. ", -0.30000001192092896 , 0.30000001192092896
Lo aterrador de todo esto no es (sigue),,
No soy capaz de entender el cúmulo de circunstancias que hacen que las masas en determinados momentos históricos se regodeen con la vulgaridad en política. , -0.4000000059604645 , 0.4000000059604645
Pero es un hecho que esas coyunturas existen y en ellas emergen con fuerza los demagogos y entre todos ellos el que (sigue),,
"Su ignorancia lo hace impermeable a lo racional, sus prejuicios lo apartan de lo razonable y su vanidad lo lleva al convencimiento de que lo que diga será aceptado como verdad por los hombres-masa-rebeldes cuyo liderazgo ostenta. ", 0.10000000149011612 , 0.10000000149011612
(Sigue),,
"2/7 Cualquier producto desarrollado para erradicar los cultivos ilegal, así sea orgánico, va a ser controvertido por quienes están detrás de ese negocio ilícito. ", 0.0 , 0.0
"y proclamando e imponiendo el derecho a la vulgaridad o la vulgaridad como derecho, como dejó dicho Ortega y Gasset. ", 0.10000000149011612 , 0.10000000149011612
"Hemos llegado a la situación de elegir y tener como alcalde de Medellín a un personaje que parece decir soy ignorante, vanidoso, mentiroso, vulgar y ¿qué? ", -0.4000000059604645 , 0.4000000059604645
(Sigue),,
Quintero es la más acabada representación de lo que Ortega y Gasset llamara el hombre-masa-rebelde. , 0.30000001192092896 , 0.30000001192092896
(...) el demagogo y el retórico que aterraba a Aristóteles. , 0.20000000298023224 , 0.20000000298023224
(...) Una sociedad puede acabarse cuando le llega la hora de la demagogia,,
Todas (sus) decisiones han estado fundamentadas en la mas sólida e inexpugnable ignorancia. , 0.0 , 0.0
"Quintero ha dando pruebas repetidas y contundentes de que es un tonto vitalicio, íntegro y sin fisuras. ", -0.30000001192092896 , 0.30000001192092896
Personas como él en cargos de responsabilidad son especialmente peligrosos (sigue),,
"que el vulgar se crea sobresaliente y no vulgar, como es el caso de Petro y otros más. ", 0.5 , 0.5
"Lo verdaderamente aterrador en el caso de Quintero es que, superando de lejos a sus ídolos, pasa a otro nivel, no pretendiéndose sobresaliente sino asumiéndose como vulgar (sigue)",,
"6/7 El glifosato es usado en la producción de cultivos como el algodón, la caña o el arroz, entre otros, pero aquí arman escándalo porque se va a usar para erradicar cultivos ilícitos. ", 0.0 , 0.0
"Carmen Posadas en EL MUNDO: “Se dice que todas las opiniones son respetables; no, lo respetable es que todo el mundo pueda expresar libremente sus ideas, pero muchas opiniones no son nada respetables”. ", -0.20000000298023224 , 0.20000000298023224
7/7 Y del mismo lobby contra la erradicación también están la mayoría de quienes hablan de legalización y aprovechan para hacerlo ante la situación por la que atraviesa el país. , 0.20000000298023224 , 0.20000000298023224
En @WRadioColombia,,
América latina. , 0.0 , 0.0
- Era un polo para atraer migrantes del resto del mundo. , 0.20000000298023224 , 0.20000000298023224
-Petróleos de Venezuela (Pdvsa) quebró y la producción de crudo cayó estrepitosamente. , 0.0 , 0.0
-Tiene colapsada la infraestructura y los servicios -Sufre una crisis económica interna. , -0.20000000298023224 , 0.20000000298023224
-Millones de familias (sigue),,
"Cuando recibamos la respuesta a los derechos de petición sobre esta delicada materia, los pondremos a disposición de los organismos de control y de la opinión ciudadana. ", 0.20000000298023224 , 0.20000000298023224
"-La tragedia política, económica y social ya ha determinado que por el tamaño de la economía, Venezuela sea uno de los países más pequeños de toda América. ", -0.30000001192092896 , 0.30000001192092896
"-Su PIB será de apenas $42.530 millones, menos del doble del tamaño del de Haití ($22.431 millones). ", 0.10000000149011612 , 0.10000000149011612
"-Ya Bolivia, (sigue)",,
"El populismo de los ""progres"" es la peor pandemia. ", -0.5 , 0.5
"Sea en Medellín, en México o en Cafarnaúm, igual da. ", 0.10000000149011612 , 0.10000000149011612
Destruyen todo. , 0.5 , 0.5
"México va a tener una electricidad más cara y, luego, ni electricidad tendrá. ", 0.0 , 0.0
Como le ocurrió a Venezuela con genialidades del chavsimo. , 0.0 , 0.0
Brille la luz perpetua para el colega y amigo Eduardo Enriquez Maya. , 0.30000001192092896 , 0.30000001192092896
¡Cómo van a hacer de falta sus luces en el Congreso! , 0.20000000298023224 , 0.20000000298023224
Muere un gran académico y un gran jurista. , 0.800000011920929 , 0.800000011920929
"Un pésame consternado a su familia, que era la luz de sus ojos, y a su Partido, el Conservador. ", 0.0 , 0.0
Paz en su tumba. , 0.5 , 0.5
"Quien cree estar x encima de la ley, termina x fuera de la ley. ", 0.10000000149011612 , 0.10000000149011612
"“En criterio de esta Dirección, la persona q se encuentra desempeñando cargo de miembro de junta de #ESP se encuentra impedido para ser vinculado como gerente durante el ejercicio cargo y dentro del año siguiente"". ", 0.0 , 0.0
El Mundo Entrevista a Carmen Posadas “EM.-Se muestra igualmente en contra de las cuotas. , 0.0 , 0.0
"R.– Si por cuota se acaba eligiendo a una mujer tonta para el cargo, sin preparación para el mismo, automáticamente refuerza el machismo residual que todavía existe”",,
Alcalde @QuinteroCalle nombró Gerente a un miembro de Junta de #EPM ¿Se posesionará @jaaacarrillo? , -0.30000001192092896 , 0.30000001192092896
Malas noticias: hay #DoctrinaProbable en su contra Más de 3 sentencias inequívocas sobre alcance art. , 0.10000000149011612 , 0.10000000149011612
10 del D. , 0.6000000238418579 , 0.6000000238418579
128/76. , 0.30000001192092896 , 0.30000001192092896
Veamos: C.c. , 0.30000001192092896 , 0.30000001192092896
@JOSEOBDULIO @AlvaroUribeVel @simonmolinag,,
"Y se reitera: ""A los directivos de la Alta Gerencia (EPM) se les aplica el régimen de inhabilidades e incompatibilidades establecido en el ordenamiento jurídico colombiano, particularmente, las establecidas en la L 80/93, la L 142/94, el Dto 128/76 y demás normas (...). ", 0.0 , 0.0
Nombramiento de miembro de Junta de @EPMestamosahi en Gerencia #EPM por Alcalde @QuinteroCalle desconoce ley,"jurisprudencia @ConsejoEstado, y contradice posición de @DAFP_COLOMBIA y @PGN_COL. ", 0.0 
